"Country Region","Package Id",Type,"Net Price","Minimum selling price",Data,SMS,Voice,Networks
Madagascar,madacom-30days-5gb,sim,19.9,28,"5 GB",0,0,"Airtel [4G]"
Madagascar,madacom-30days-5gb-topup,topup,19.9,28,"5 GB",0,0,"Airtel [4G]"
Madagascar,madacom-30days-10gb,sim,32,45,"10 GB",0,0,"Airtel [4G]"
Madagascar,madacom-30days-10gb-topup,topup,32,45,"10 GB",0,0,"Airtel [4G]"
Maldives,tourist-maldives-7-days-1gb,sim,6.1,10,"1 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-7-days-1gb-topup,topup,6.1,10,"1 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-15-days-2gb,sim,10.4,16.5,"2 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-15-days-2gb-topup,topup,10.4,16.5,"2 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-3gb,sim,13.5,22.5,"3 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-3gb-topup,topup,13.5,22.5,"3 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-5gb,sim,21.6,36.5,"5 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-5gb-topup,topup,21.6,36.5,"5 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-10gb,sim,37.7,64,"10 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-10gb-topup,topup,37.7,64,"10 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-20gb,sim,61.6,104.5,"20 GB",0,0,"Dhiraagu [4G]"
Maldives,tourist-maldives-30-days-20gb-topup,topup,61.6,104.5,"20 GB",0,0,"Dhiraagu [4G]"
"North Macedonia",matka-mobile-in-3days-unlimited,sim,8.3,12.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-3days-unlimited-topup,topup,8.3,12.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-5days-unlimited,sim,13,20.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-5days-unlimited-topup,topup,13,20.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-7days-unlimited,sim,17.7,29.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-7days-unlimited-topup,topup,17.7,29.5,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-10days-unlimited,sim,24.8,35,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-10days-unlimited-topup,topup,24.8,35,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-15days-unlimited,sim,36.5,49,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-15days-unlimited-topup,topup,36.5,49,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-unlimited,sim,71.9,72,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-unlimited-topup,topup,71.9,72,Unlimited,0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-7days-1gb,sim,2.4,4.5,"1 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-7days-1gb-topup,topup,2.4,4.5,"1 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-15days-2gb,sim,3.9,7,"2 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-15days-2gb-topup,topup,3.9,7,"2 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-3gb,sim,4.9,9,"3 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-3gb-topup,topup,4.9,9,"3 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-5gb,sim,7.5,13,"5 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-5gb-topup,topup,7.5,13,"5 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-10gb,sim,11.6,21,"10 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-10gb-topup,topup,11.6,21,"10 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-20gb,sim,20.3,35,"20 GB",0,0,"A1 [4G]"
"North Macedonia",matka-mobile-in-30days-20gb-topup,topup,20.3,35,"20 GB",0,0,"A1 [4G]"
Mali,mali-connected-in-7days-1gb,sim,8.7,9,"1 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-7days-1gb-topup,topup,8.7,9,"1 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-15days-2gb,sim,15.9,17,"2 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-15days-2gb-topup,topup,15.9,17,"2 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-30days-3gb,sim,21.3,24.5,"3 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-30days-3gb-topup,topup,21.3,24.5,"3 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-30days-5gb,sim,34.1,38.5,"5 GB",0,0,"Orange [4G]"
Mali,mali-connected-in-30days-5gb-topup,topup,34.1,38.5,"5 GB",0,0,"Orange [4G]"
Malta,maltafone-in-7days-1gb,sim,2.3,4.5,"1 GB",0,0,"Epic [4G]"
Malta,maltafone-in-7days-1gb-topup,topup,2.3,4.5,"1 GB",0,0,"Epic [4G]"
Malta,maltafone-in-15days-2gb,sim,3.2,8.5,"2 GB",0,0,"Epic [4G]"
Malta,maltafone-in-15days-2gb-topup,topup,3.2,8.5,"2 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-3gb,sim,3.7,9,"3 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-3gb-topup,topup,3.7,9,"3 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-5gb,sim,5.3,13,"5 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-5gb-topup,topup,5.3,13,"5 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-10gb,sim,8.3,20,"10 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-10gb-topup,topup,8.3,20,"10 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-20gb,sim,12.8,28,"20 GB",0,0,"Epic [4G]"
Malta,maltafone-in-30days-20gb-topup,topup,12.8,28,"20 GB",0,0,"Epic [4G]"
Malta,maltafone-in-3days-unlimited,sim,6.6,11.5,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-3days-unlimited-topup,topup,6.6,11.5,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-5days-unlimited,sim,12,19.5,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-5days-unlimited-topup,topup,12,19.5,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-7days-unlimited,sim,12,27,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-7days-unlimited-topup,topup,12,27,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-10days-unlimited,sim,16.6,35,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-10days-unlimited-topup,topup,16.6,35,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-15days-unlimited,sim,31.6,49,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-15days-unlimited-topup,topup,31.6,49,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-30days-unlimited,sim,48.4,72.5,Unlimited,0,0,"Epic [4G]"
Malta,maltafone-in-30days-unlimited-topup,topup,48.4,72.5,Unlimited,0,0,"Epic [4G]"
Montenegro,jezero-in-3days-unlimited,sim,10.6,20.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-3days-unlimited-topup,topup,10.6,20.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-5days-unlimited,sim,16.9,29.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-5days-unlimited-topup,topup,16.9,29.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-7days-unlimited,sim,23.2,36.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-7days-unlimited-topup,topup,23.2,36.5,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-10days-unlimited,sim,32.6,38,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-10days-unlimited-topup,topup,32.6,38,Unlimited,0,0,"MTEL [4G]"
Montenegro,jezero-in-7days-1gb,sim,2.9,4.5,"1 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-7days-1gb-topup,topup,2.9,4.5,"1 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-15days-2gb,sim,4.8,7,"2 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-15days-2gb-topup,topup,4.8,7,"2 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-15days-20gb,sim,25.5,34,"20 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-15days-20gb-topup,topup,25.5,34,"20 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-3gb,sim,6.2,9,"3 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-3gb-topup,topup,6.2,9,"3 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-5gb,sim,9.6,13,"5 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-5gb-topup,topup,9.6,13,"5 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-10gb,sim,15.1,22,"10 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-10gb-topup,topup,15.1,22,"10 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-20gb,sim,26.7,35,"20 GB",0,0,"MTEL [LTE]"
Montenegro,jezero-in-30days-20gb-topup,topup,26.7,35,"20 GB",0,0,"MTEL [LTE]"
Mongolia,mongo-mobile-in-7days-1gb,sim,2.8,4,"1 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-7days-1gb-topup,topup,2.8,4,"1 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-15days-2gb,sim,4.1,6,"2 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-15days-2gb-topup,topup,4.1,6,"2 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-3gb,sim,4.8,7.5,"3 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-3gb-topup,topup,4.8,7.5,"3 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-5gb,sim,6.8,11,"5 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-5gb-topup,topup,6.8,11,"5 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-10gb,sim,11,18,"10 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-10gb-topup,topup,11,18,"10 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-20gb,sim,17.2,29,"20 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-20gb-topup,topup,17.2,29,"20 GB",0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-3days-unlimited,sim,4.3,18,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-3days-unlimited-topup,topup,4.3,18,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-5days-unlimited,sim,7.5,29,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-5days-unlimited-topup,topup,7.5,29,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-7days-unlimited,sim,8.5,35,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-7days-unlimited-topup,topup,8.5,35,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-10days-unlimited,sim,11.1,43,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-10days-unlimited-topup,topup,11.1,43,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-15days-unlimited,sim,21.3,59,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-15days-unlimited-topup,topup,21.3,59,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-unlimited,sim,32.8,89,Unlimited,0,0,"Mobicom [LTE]"
Mongolia,mongo-mobile-in-30days-unlimited-topup,topup,32.8,89,Unlimited,0,0,"Mobicom [LTE]"
Mozambique,nacala-in-7days-1gb,sim,5.4,7,"1 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-7days-1gb-topup,topup,5.4,7,"1 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-15days-2gb,sim,9.4,11,"2 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-15days-2gb-topup,topup,9.4,11,"2 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-3gb,sim,12.4,14,"3 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-3gb-topup,topup,12.4,14,"3 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-5gb,sim,19.5,21,"5 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-5gb-topup,topup,19.5,21,"5 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-10gb,sim,31,34,"10 GB",0,0,"Vodacom [4G]"
Mozambique,nacala-in-30days-10gb-topup,topup,31,34,"10 GB",0,0,"Vodacom [4G]"
Montserrat,carr-telecom-in-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-15days-2gb,sim,13.6,15,"2 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-15days-2gb-topup,topup,13.6,15,"2 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-30days-3gb,sim,18.2,21,"3 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-30days-3gb-topup,topup,18.2,21,"3 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-30days-5gb,sim,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Montserrat,carr-telecom-in-30days-5gb-topup,topup,29.1,32.5,"5 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-7days-1gb,sim,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-7days-1gb-topup,topup,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-15days-2gb,sim,3.2,8,"2 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-15days-2gb-topup,topup,3.2,8,"2 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-3gb,sim,3.9,11,"3 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-3gb-topup,topup,3.9,11,"3 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-5gb,sim,5.9,15.5,"5 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-5gb-topup,topup,5.9,15.5,"5 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-10gb,sim,9.8,26,"10 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-10gb-topup,topup,9.8,26,"10 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-20gb,sim,15.5,42,"20 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-20gb-topup,topup,15.5,42,"20 GB",0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-3days-unlimited,sim,7.5,11.5,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-3days-unlimited-topup,topup,7.5,11.5,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-5days-unlimited,sim,14.3,19.5,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-5days-unlimited-topup,topup,14.3,19.5,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-7days-unlimited,sim,14.3,27,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-7days-unlimited-topup,topup,14.3,27,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-10days-unlimited,sim,20.2,35,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-10days-unlimited-topup,topup,20.2,35,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-15days-unlimited,sim,39.3,49,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-15days-unlimited-topup,topup,39.3,49,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-unlimited,sim,60.6,72.5,Unlimited,0,0,"Digicel [4G]"
Martinique,jardin-mobile-in-30days-unlimited-topup,topup,60.6,72.5,Unlimited,0,0,"Digicel [4G]"
Mauritius,mornecom-in-7days-1gb,sim,5.3,7.5,"1 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-7days-1gb-topup,topup,5.3,7.5,"1 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-15days-2gb,sim,8.5,12.5,"2 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-15days-2gb-topup,topup,8.5,12.5,"2 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-3gb,sim,10.8,16.5,"3 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-3gb-topup,topup,10.8,16.5,"3 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-5gb,sim,17.4,27,"5 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-5gb-topup,topup,17.4,27,"5 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-10gb,sim,30.4,48,"10 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Mauritius,mornecom-in-30days-10gb-topup,topup,30.4,48,"10 GB",0,0,"EMTEL [4G], MTML [4G], CELLPLUS [4G]"
Malawi,shire-mobile-in-7days-1gb,sim,7.5,8,"1 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-7days-1gb-topup,topup,7.5,8,"1 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-15days-2gb,sim,13.8,14,"2 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-15days-2gb-topup,topup,13.8,14,"2 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-3gb,sim,18.5,19,"3 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-3gb-topup,topup,18.5,19,"3 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-5gb,sim,29.6,32,"5 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-5gb-topup,topup,29.6,32,"5 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-10gb,sim,47.7,49,"10 GB",0,0,"Airtel [4G]"
Malawi,shire-mobile-in-30days-10gb-topup,topup,47.7,49,"10 GB",0,0,"Airtel [4G]"
Mayotte,choungui-in-7days-1gb,sim,3.1,4.5,"1 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-7days-1gb-topup,topup,3.1,4.5,"1 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-15days-2gb,sim,4.9,7.5,"2 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-15days-2gb-topup,topup,4.9,7.5,"2 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-3gb,sim,6.1,10,"3 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-3gb-topup,topup,6.1,10,"3 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-5gb,sim,9.2,14,"5 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-5gb-topup,topup,9.2,14,"5 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-10gb,sim,14.1,23,"10 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-10gb-topup,topup,14.1,23,"10 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-20gb,sim,24.6,36,"20 GB",0,0,"Orange [4G]"
Mayotte,choungui-in-30days-20gb-topup,topup,24.6,36,"20 GB",0,0,"Orange [4G]"
Mayotte,choungui-3days-unlimited,sim,10.2,12.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-3days-unlimited-topup,topup,10.2,12.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-5days-unlimited,sim,15.8,20.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-5days-unlimited-topup,topup,15.8,20.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-7days-unlimited,sim,21.5,29.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-7days-unlimited-topup,topup,21.5,29.5,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-10days-unlimited,sim,30,35,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-10days-unlimited-topup,topup,30,35,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-15days-unlimited,sim,44.1,49,Unlimited,0,0,"Orange [4G]"
Mayotte,choungui-15days-unlimited-topup,topup,44.1,49,Unlimited,0,0,"Orange [4G]"
Namibia,nama-in-7days-1gb,sim,11.7,9.5,"1 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-7days-1gb-topup,topup,11.7,9.5,"1 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-15days-2gb,sim,22.2,19.5,"2 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-15days-2gb-topup,topup,22.2,19.5,"2 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-30days-3gb,sim,30,29,"3 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-30days-3gb-topup,topup,30,29,"3 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-30days-5gb,sim,48.5,48,"5 GB",0,0,"TN Mobile [3G]"
Namibia,nama-in-30days-5gb-topup,topup,48.5,48,"5 GB",0,0,"TN Mobile [3G]"
Niger,letecom-in-7days-1gb,sim,6.8,8,"1 GB",0,0,"Celtel [4G]"
Niger,letecom-in-7days-1gb-topup,topup,6.8,8,"1 GB",0,0,"Celtel [4G]"
Niger,letecom-in-15days-2gb,sim,12.3,15.5,"2 GB",0,0,"Celtel [4G]"
Niger,letecom-in-15days-2gb-topup,topup,12.3,15.5,"2 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-3gb,sim,16.4,22,"3 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-3gb-topup,topup,16.4,22,"3 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-5gb,sim,26.1,34,"5 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-5gb-topup,topup,26.1,34,"5 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-10gb,sim,42,49.5,"10 GB",0,0,"Celtel [4G]"
Niger,letecom-in-30days-10gb-topup,topup,42,49.5,"10 GB",0,0,"Celtel [4G]"
Niger,letecom-in-3days-unlimited,sim,28.8,33.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-3days-unlimited-topup,topup,28.8,33.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-5days-unlimited,sim,47,44.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-5days-unlimited-topup,topup,47,44.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-7days-unlimited,sim,65.2,53.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-7days-unlimited-topup,topup,65.2,53.5,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-10days-unlimited,sim,92.6,84,Unlimited,0,0,"Celtel [4G]"
Niger,letecom-in-10days-unlimited-topup,topup,92.6,84,Unlimited,0,0,"Celtel [4G]"
Nigeria,nigercell-in-7days-1gb,sim,6.6,7.5,"1 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-7days-1gb-topup,topup,6.6,7.5,"1 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-15days-2gb,sim,12.3,13.5,"2 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-15days-2gb-topup,topup,12.3,13.5,"2 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-3gb,sim,16.4,19,"3 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-3gb-topup,topup,16.4,19,"3 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-5gb,sim,26.3,30,"5 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-5gb-topup,topup,26.3,30,"5 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-10gb,sim,42.5,49,"10 GB",0,0,"Airtel [4G]"
Nigeria,nigercell-in-30days-10gb-topup,topup,42.5,49,"10 GB",0,0,"Airtel [4G]"
Nicaragua,nicarcell-3days-unlimited,sim,15.3,20.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-3days-unlimited-topup,topup,15.3,20.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-5days-unlimited,sim,24.8,29.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-5days-unlimited-topup,topup,24.8,29.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-7days-unlimited,sim,34.2,36.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-7days-unlimited-topup,topup,34.2,36.5,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-10days-unlimited,sim,48.3,41,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-10days-unlimited-topup,topup,48.3,41,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-15days-unlimited,sim,71.9,68,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-15days-unlimited-topup,topup,71.9,68,Unlimited,0,0,"Tigo [LTE]"
Nicaragua,nicarcell-15days-2gb-topup,topup,6.7,13.5,"2 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-3gb,sim,8.8,19,"3 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-3gb-topup,topup,8.8,19,"3 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-5gb,sim,13.9,30.5,"5 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-5gb-topup,topup,13.9,30.5,"5 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-10gb,sim,22.1,48,"10 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-30days-10gb-topup,topup,22.1,48,"10 GB",0,0,"Tigo [LTE]"
Nicaragua,nicarcell-15days-2gb,sim,6.7,13.5,"2 GB",0,0,"Tigo [LTE]"
Netherlands,he-he-in-3days-unlimited,sim,3,11.5,Unlimited,0,0,"KPN [4G]"
Netherlands,he-he-in-7days-unlimited,sim,5.8,27,Unlimited,0,0,"KPN [4G]"
Netherlands,he-he-in-3days-unlimited-topup,topup,3,11.5,Unlimited,0,0,"KPN [4G]"
Netherlands,he-he-in-10days-unlimited,sim,6.7,35,Unlimited,0,0,"KPN [4G]"
Netherlands,he-he-in-10days-unlimited-topup,topup,6.7,35,Unlimited,0,0,"KPN [4G]"
